word,cluster_label,stopword_type,reason
ประชิดตัว,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ไปมา,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ชุมพร,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ศรพาลจันทร์,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ความทรงจำ,2,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/คุณค่า
เกษตรกรรม,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ให้การ,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
กลางอากาศ,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ทรงคุณค่า,3,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงคุณค่า/ความคิดเห็น
ความงดงาม,3,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงคุณค่า/ความคิดเห็น
การเคลื่อนไหว,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
มหาสมุทร,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ความสง่างาม,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงคุณค่า/ความคิดเห็น
ทะเล,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
หนังใหญ่,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
การไถ,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
ปกป้อง,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
อาณาประชาราษฎร์,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
ฉุยฉาย,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
บรรพบุรุษ,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
ท้องทะเล,3,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),ความหมายซ้ำกับ `ทะเล`
กตัญญู,2,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/คุณค่า
เทพเจ้า,2,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงแนวคิด/ความเชื่อ
รำลึก,2,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/ความคิด
ขัดตาทัพ,2,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),ความหมายซ้ำกับ `ถอยทัพ`
เคลื่อนไหว,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้ได้หลายบริบท
ที่รวม,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้ได้หลายบริบท
วิธี,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้ได้หลายบริบท
สงคราม,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้ได้หลายบริบท
พระราชบัญชา,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้ได้หลายบริบท
ความห่วงใย,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/คุณค่า
บันเทิงใจ,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/คุณค่า
ผูกพัน,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/คุณค่า
ดอกไม้,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
รัชกาล,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
พรหมาสตร์,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
ทางธรรมชาติ,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้ได้หลายบริบท
ตอนนี้,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้ได้หลายบริบท
เดินทาง,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้ได้หลายบริบท
การละเล่นพื้นเมือง,2,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
นางสวาหะ,2,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
ลายเส้น,2,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
นาฏศิลป์,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
นาฏศิลป์อินเดีย,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
ดอกไม้เงิน,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
ภาคเหนือ,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
เพลงคืนเดือนหงาย,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
อินโดนีเซีย,0,คำที่มีความหมายกว้าง (Umbrella Terms),ชื่อประเทศ
ฤดูฝน,0,คำที่มีความหมายกว้าง (Umbrella Terms),ช่วงเวลาทั่วไป
เทพนิยาย,0,คำที่มีความหมายกว้าง (Umbrella Terms),ประเภทเรื่องทั่วไป
พวงมาลัย,0,คำที่มีความหมายกว้าง (Umbrella Terms),ของใช้ทั่วไป
ผู้ครองนคร,0,คำที่มีความหมายกว้าง (Umbrella Terms),ตำแหน่งทั่วไป
ปิดหน้า,0,คำที่มีความหมายกว้าง (Umbrella Terms),การกระทำทั่วไป
ลูกไม้,0,คำที่มีความหมายกว้าง (Umbrella Terms),ของใช้ทั่วไป
ที่รัก,0,คำที่มีความหมายกว้าง (Umbrella Terms),คำเรียกทั่วไป
ภาพจำหลัก,0,คำที่มีความหมายกว้าง (Umbrella Terms),ศิลปะทั่วไป
การเก็บใบชา,0,คำที่มีความหมายกว้าง (Umbrella Terms),กิจกรรมทั่วไป
บรรดา,0,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป
เขาไกลลาศ,1,คำที่มีความหมายกว้าง (Umbrella Terms),ชื่อสถานที่ทั่วไป
เอกลักษณ์,1,คำที่มีความหมายกว้าง (Umbrella Terms),ลักษณะทั่วไป
มารีศ,1,คำที่มีความหมายกว้าง (Umbrella Terms),ชื่อทั่วไป
ไพร่พล,1,คำที่มีความหมายกว้าง (Umbrella Terms),กลุ่มคนทั่วไป
บุตรชาย,1,คำที่มีความหมายกว้าง (Umbrella Terms),ความสัมพันธ์ทั่วไป
รักสนุก,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก
โอรส,2,คำที่มีความหมายกว้าง (Umbrella Terms),ตำแหน่งทั่วไป
ไทยอมรินทร์,2,คำที่มีความหมายกว้าง (Umbrella Terms),ชื่อทั่วไป
กาญจนบุรี,2,คำที่มีความหมายกว้าง (Umbrella Terms),ชื่อสถานที่ทั่วไป
ที่นั่ง,2,คำที่มีความหมายกว้าง (Umbrella Terms),ของใช้ทั่วไป
โดดเด่น,2,คำที่มีความหมายกว้าง (Umbrella Terms),ลักษณะทั่วไป
อารยธรรม,2,คำที่มีความหมายกว้าง (Umbrella Terms),แนวคิดทั่วไป
เล่นน้ำ,2,คำที่มีความหมายกว้าง (Umbrella Terms),กิจกรรมทั่วไป
ฤดูกาล,3,คำที่มีความหมายกว้าง (Umbrella Terms),ช่วงเวลาทั่วไป
ร่วมใน,3,คำที่มีความหมายกว้าง (Umbrella Terms),การกระทำทั่วไป
หลบหนี,3,คำที่มีความหมายกว้าง (Umbrella Terms),การกระทำทั่วไป
โปรตุเกส,3,คำที่มีความหมายกว้าง (Umbrella Terms),ชื่อประเทศทั่วไป
กิจการงาน,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
สภาพอากาศ,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ประเพณี,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ความเชื่อ,0,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงแนวคิด/ความเชื่อ
ความรื่นเริง,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/คุณค่า
บรรยากาศ,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงแนวคิด/ความรู้สึก
มีความหมาย,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงแนวคิด/คุณค่า
เดินอากาศ,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงแนวคิด/ความรู้สึก
วังหน้า,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ว่องไว,2,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงคุณค่า/ความคิดเห็น
สืบทอด,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
แม่น้ำ,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
หน้าที่,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ภาคใต้,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
เปรียบเสมือน,3,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงแนวคิด/ความคิดเห็น
นึกถึง,3,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/ความคิดเห็น
ความกตัญญู,3,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงแนวคิด/คุณค่า
ต้นไม้,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้ได้หลายบริบท
เป็นบ้า,0,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/คุณค่า
ศิลปะการแสดง,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
ผู้มาเยือน,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้ได้หลายบริบท
ความวิจิตร,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงคุณค่า/ความคิดเห็น
หลากหลาย,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงแนวคิดทั่วไป
พิธี,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
พื้นผิว,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้ได้หลายบริบท
พื้นฐาน,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้ได้หลายบริบท
ความสมบูรณ์,2,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงแนวคิดทั่วไป
แบบอย่าง,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้ได้หลายบริบท
แรงบันดาลใจ,3,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/คุณค่า
โมโห,3,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/คุณค่า
การทอ,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
ความตระหนัก,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงแนวคิด/ความรู้สึก
ความรัก,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก
ความเรียบง่าย,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงแนวคิด/คุณค่า
ที่อยู่,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป
คนไทย,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป
การอนุรักษ์,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน
นาฏกรรม,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน
ผู้ใช้,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ขึ้นไป,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ไทภูเขา,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ไหล่เขา,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
แต่งกาย,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ฤทธิ์เดช,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
สังหาร,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ทิศตะวันออก,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
รำเดี่ยว,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
กระบวนท่ารำ,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
สิ่งชั่วร้าย,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
เป็นครั้งแรก,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ความสำนึก,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
คุณค่า,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
งานแต่งงาน,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
รูปนอก,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
เพลงไทย,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
เป็นต้นแบบ,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
เขาสัตภัณฑ์,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
จารึก,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
หมู่เกาะ,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
บทร้อง,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ดินแดน,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
เรื่องราว,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
วิถี,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ค่านิยม,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงแนวคิด/ความเชื่อ
ความคล่องแคล่ว,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงคุณค่า/ความคิดเห็น
กลุ่มชน,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ศิลปกรรม,2,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
ศิลปะ,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
การรำ,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
