word,cluster_label,stopword_type,reason
หน้าบัน,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
สมัยสุโขทัย,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
การฟ้อนรำ,3,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำพ้องความหมายกับ `ร่ายรำ`
วิชา,2,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไปที่ใช้ได้หลายบริบท
การฟ้อนรำ,3,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไปที่ใช้ได้หลายบริบท
การฟ้อนรำ,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
ไฟไหม้,2,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
ขี่ม้า,2,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
มีฤทธิ์,2,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
ไฟไหม้,2,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำพ้องความหมายกับ `การเผา`
ความหมาย,3,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงแนวคิด/ความคิดเห็น
น้ำมันยาง,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
กลางคืน,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
จังหวะ,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ว่าการ,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ประเทศไทย,0,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ความนิยม,0,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความคิดเห็น/คุณค่า
พระอินทร์,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
ดาวดึงส์,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
ชาวภูไท,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
ลาวเวียง,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
มวยโบราณ,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
หน่อไม้,0,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำที่ไม่มีความหมายเฉพาะในบริบท
คำสั่ง,1,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
พละกำลัง,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงคุณค่า/ความคิดเห็น
พระนิพนธ์,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
การโปรย,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
ดนตรีไทย,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
องคต,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
การร่ายรำ,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
งดงาม,1,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำพ้องความหมายกับ `สวยงาม`
การต่อสู้,2,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ความสุข,2,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/คุณค่า
เลียนแบบ,2,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความคิดเห็น/คุณค่า
ป้องกันตัว,2,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
ข้างใน,2,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำที่ไม่มีความหมายเฉพาะในบริบท
ผู้พบเห็น,3,คำที่มีความหมายกว้าง (Umbrella Terms),นามทั่วไป ใช้เป็นหมวดหมู่
ละครเสภา,3,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงคุณค่า/ความคิดเห็น
เพลงฟ้อนดวงดอกไม้,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
อยุธยา,3,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำที่ไม่มีความหมายเฉพาะในบริบท
ประวัติศาสตร์,0,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไปที่ใช้เป็นหมวดหมู่
ความภาคภูมิใจ,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/คุณค่า
ท้าวพิชัยพิษณุกร,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
ขีดขิน,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
บิดา,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
ขุนแผน,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
พระอิศวร,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
เขี้ยวแก้ว,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
กิจจะ,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
ท้าวพิชัยพิษณุกร,0,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำพ้องความหมายกับ `ขุนแผน`
กิจกรรม,3,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไปที่ใช้เป็นหมวดหมู่
สอดแทรก,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
วัตถุดิบ,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
ความภาคภูมิใจ,1,คำซ้ำซ้อน หรือ คำพ้องความความหมาย (Redundant or Synonym),คำพ้องความหมายกับ `ความภาคภูมิใจ`
รำมาตรฐาน,2,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไปที่ใช้เป็นหมวดหมู่
จองถนน,2,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไปที่ใช้เป็นหมวดหมู่
นางพญาคำปิน,2,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไปที่ใช้เป็นหมวดหมู่
นิ้วเพชร,2,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไปที่ใช้เป็นหมวดหมู่
พิเภก,2,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไปที่ใช้เป็นหมวดหมู่
ไทยดุสิต,2,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไปที่ใช้เป็นหมวดหมู่
รัชฎา,2,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไปที่ใช้เป็นหมวดหมู่
ตะเขิ่ง,2,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),คำเชิงประเมินค่า
ทหารเอก,2,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
ตะเขิ่ง,2,คำซ้ำซ้อน หรือ คำพ้องความความหมาย (Redundant or Synonym),คำพ้องความหมายกับ `ตะเขิ่ง`
เพลงดวงจันทร์วันเพ็ญ,3,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),คำเชิงประเมินค่า
พื้นบ้านภาคใต้,3,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),คำเชิงประเมินค่า
เรื่องใหญ่,3,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),คำเชิงประเมินค่า
ท้าวลัสเตียน,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
ตะวันตก,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
ภาคกลาง,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
ท้าวลัสเตียน,3,คำซ้ำซ้อน หรือ คำพ้องความความหมาย (Redundant or Synonym),คำพ้องความหมายกับ `ท้าวลัสเตียน`
การขับ,0,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไปที่ใช้ได้หลายบริบท
ฝ่ามือ,0,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไปที่ใช้ได้หลายบริบท
ฝากตัว,0,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/คุณค่า
ฤาษี,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
ดนตรี,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
ข่ายเหล็ก,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
การนุ่งห่ม,2,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),ซ้ำซ้อนกับ `เครื่องแต่งกาย`
เวลา,3,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไปที่ใช้ได้หลายบริบท
ความสวยงาม,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงคุณค่า/ความคิดเห็น
ความร้อน,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงคุณค่า/ความคิดเห็น
พระองค์,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
ละครใน,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
ชื่อเรื่อง,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
ตัวจริง,1,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),ซ้ำซ้อนกับ `ตัวละคร`
เครื่องแต่งกาย,2,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไปที่ใช้ได้หลายบริบท
ภาคอีสาน,2,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไปที่ใช้ได้หลายบริบท
บูชายัญ,2,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/คุณค่า
ไทยทรงดำ,2,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
มุกดาหาร,2,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
กุลสตรี,2,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
เพลงมอญดูดาว,2,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
บุษราคัม,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
ข้าวเหนียว,2,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
สระอโนดาต,2,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
สุพรรณมัจฉา,2,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
พัดเรนัง,2,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
บินหนี,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/คุณค่า
บินหนี,1,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),ซ้ำซ้อนกับ `หนี`
โดยรวม,1,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ใช้เป็นหมวดหมู่
ความคิดริเริ่ม,3,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงแนวคิด/ความคิดเห็น
พระมหากษัตริย์,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
เพลงหน้าพาทย์,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
เพลงบูชานักรบ,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
ลำนำ,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
บุหงา,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
เครื่องดนตรีพื้นเมือง,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
วาดรูป,0,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำซ้ำซ้อนกับ `ภาพจิตรกรรมฝาผนัง`
ความพร้อมเพรียง,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงแนวคิด/ความคิดเห็น
เพลงฝรั่งรำเท้า,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
ภาพจิตรกรรมฝาผนัง,1,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำซ้ำซ้อนกับ `วาดรูป`
แม่ท่า,2,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ใช้เป็นหมวดหมู่
ผสมผสาน,2,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ใช้เป็นหมวดหมู่
ให้ร้าย,2,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงแนวคิด/ความคิดเห็น
ภารตนาฏยัม,2,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
รัวฉิ่ง,2,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
มัยราพณ์,2,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
นางฟ้า,2,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำซ้ำซ้อนกับ `นาง`
สากล,3,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ใช้เป็นหมวดหมู่
พื้นบ้าน,3,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ใช้เป็นหมวดหมู่
ทำนาย,3,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงแนวคิด/ความคิดเห็น
การจับปลา,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำพื้นฐานในโดเมน ทำให้จำแนกต่ำ
บุรี,3,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำซ้ำซ้อนกับ `บุหงา`
การออกไป,0,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ไม่ชี้เฉพาะเจาะจง
ความทรงจำ,2,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ไม่ชี้เฉพาะเจาะจง
ความทรงจำ,2,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความรู้สึก/คุณค่า
ศรัทธา,0,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงความเชื่อ/คุณค่า
เพลงดอกไม้ของชาติ,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
เพลงดอกไม้ของชาติ,0,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),ซ้ำซ้อนกับคำอื่นในบริบท
นครปฐม,1,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ไม่ชี้เฉพาะเจาะจง
ทรงคุณค่า,3,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงคุณค่า/ความคิดเห็น
เพลงฉิ่ง,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
พระเมรุ,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
ทรงคุณค่า,3,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),ซ้ำซ้อนกับคำเชิงประเมินค่าอื่น
จัดทัพ,2,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ไม่ชี้เฉพาะเจาะจง
ลำตังหวาย,2,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ไม่ชี้เฉพาะเจาะจง
หลงกล,2,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ไม่ชี้เฉพาะเจาะจง
วิถีชีวิต,2,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ไม่ชี้เฉพาะเจาะจง
ไปมา,2,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ไม่ชี้เฉพาะเจาะจง
ชุมพร,2,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ไม่ชี้เฉพาะเจาะจง
ความงดงาม,3,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงคุณค่า/ความคิดเห็น
สำมนักขา,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
พระเพื่อน,2,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
พลายชุมพล,2,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
ประชิดตัว,2,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
ความงดงาม,3,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),ซ้ำซ้อนกับคำเชิงประเมินค่าอื่น
เกษตรกรรม,3,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ไม่ชี้เฉพาะเจาะจง
กลางอากาศ,3,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ไม่ชี้เฉพาะเจาะจง
นางอัปสราบายน,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
การเคลื่อนไหว,0,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ใช้ได้หลายบริบท
ความสง่างาม,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงคุณค่า/ความคิดเห็น
ต้นลีลาวดี,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
ระบำมาตรฐาน,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
พระญาติ,0,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
ใบชา,0,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำเฉพาะโดเมนที่มีความหมายเฉพาะ
ตะกร้อ,0,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำเฉพาะโดเมนที่มีความหมายเฉพาะ
อาสา,0,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำเฉพาะโดเมนที่มีความหมายเฉพาะ
มหาสมุทร,1,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ใช้ได้หลายบริบท
บุรีรัมย์,1,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ใช้ได้หลายบริบท
กินรี,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
เกราะลอ,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
เมขลา,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
สีแดง,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
ตีลังกา,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
กินเนสส์บุ๊ค,1,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำเฉพาะโดเมนที่มีความหมายเฉพาะ
กตัญญู,2,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ใช้ได้หลายบริบท
เทพเจ้า,2,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงแนวคิด/ความเชื่อ
รำลึก,2,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงแนวคิด/ความเชื่อ
ขัดตาทัพ,2,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงแนวคิด/ความเชื่อ
ถอยทัพ,2,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงแนวคิด/ความเชื่อ
การไถ,3,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ใช้ได้หลายบริบท
ปกป้อง,3,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ใช้ได้หลายบริบท
อาณาประชาราษฎร์,3,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ใช้ได้หลายบริบท
ทะเล,3,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ใช้ได้หลายบริบท
ท้องทะเล,3,คำที่มีความหมายกว้าง (Umbrella Terms),คำทั่วไป ใช้ได้หลายบริบท
ฉุยฉาย,3,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),แสดงคุณค่า/ความคิดเห็น
หนังใหญ่,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),คำเฉพาะโดเมนที่พบบ่อย
การไถ,3,คำซ้ำซ้อน หรือ คำพ้องความหมาย (Redundant or Synonym),คำซ้ำซ้อนกับ `ปกป้อง`
เคลื่อนไหว,0,คำที่มีความหมายกว้าง (Umbrella Terms),-
ที่รวม,0,คำที่มีความหมายกว้าง (Umbrella Terms),-
วิธี,0,คำที่มีความหมายกว้าง (Umbrella Terms),-
ความห่วงใย,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),-
บันเทิงใจ,1,คำเชิงนามธรรม หรือ คำเชิงประเมินค่า (Abstract or Evaluative Terms),-
นาฏศิลป์,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),-
ชาวนา,0,คำซ้ำซ้อน หรือ คำพ้องความความหมาย (Redundant or Synonym),-
วิชนี,0,คำซ้ำซ้อน หรือ คำพ้องความความหมาย (Redundant or Synonym),-
จำกาย,0,คำซ้ำซ้อน หรือ คำพ้องความความหมาย (Redundant or Synonym),-
โปงลาง,0,คำซ้ำซ้อน หรือ คำพ้องความความหมาย (Redundant or Synonym),-
วันทอง,0,คำซ้ำซ้อน หรือ คำพ้องความความหมาย (Redundant or Synonym),-
รัชกาล,1,คำที่มีความหมายกว้าง (Umbrella Terms),-
พรหมาสตร์,1,คำที่มีความหมายกว้าง (Umbrella Terms),-
สีน้ำเงิน,1,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),-
ผูกพัน,1,คำซ้ำซ้อน หรือ คำพ้องความความหมาย (Redundant or Synonym),-
แว่นแก้วสุรกานต์,1,คำซ้ำซ้อน หรือ คำพ้องความความหมาย (Redundant or Synonym),-
ทางธรรมชาติ,2,คำที่มีความหมายกว้าง (Umbrella Terms),-
การละเล่นพื้นเมือง,2,คำที่มีความหมายกว้าง (Umbrella Terms),-
ตอนนี้,2,คำที่มีความหมายกว้าง (Umbrella Terms),-
นางสวาหะ,2,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),-
อุปราช,2,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),-
เดินทาง,2,คำซ้ำซ้อน หรือ คำพ้องความความหมาย (Redundant or Synonym),-
ลายเส้น,2,คำซ้ำซ้อน หรือ คำพ้องความความหมาย (Redundant or Synonym),-
นาฏศิลป์,3,คำที่มีความหมายกว้าง (Umbrella Terms),-
นาฏศิลป์อินเดีย,3,คำเฉพาะโดเมนที่พบบ่อยเกินไป (Domain-Specific Overuse),-
